method,period_ms,lines,seed,epochs,defective_region_stratum,images,mean_complete_image_dice,pixel_defect_recall,image_complete_miss_rate
EDF-Dynamic-Reservation,150,8,707,1000,2,2704,0.31751706313588796,0.42686704051701574,0.3076923076923077
EDF-Dynamic-Reservation,150,8,808,1000,3-4,2256,0.35206423904367684,0.46283694456702,0.2872340425531915
EDF-Dynamic-Reservation,150,8,808,1000,1,3040,0.27704941368942704,0.41693049769787327,0.37763157894736843
EDF-Dynamic-Reservation,150,8,808,1000,2,2704,0.32980390721871894,0.4423729788296046,0.29289940828402367
EDF-Dynamic-Reservation,150,8,909,1000,1,3040,0.2626619591333405,0.38663889497917125,0.41578947368421054
EDF-Dynamic-Reservation,150,8,909,1000,2,2704,0.3252183714531248,0.4612917152110173,0.2958579881656805
EDF-Dynamic-Reservation,150,8,909,1000,3-4,2256,0.35266157515247654,0.44901432843672906,0.2907801418439716
EDF-Dynamic-Reservation,150,8,1010,1000,1,3040,0.2779425028739494,0.4106678697316715,0.3973684210526316
EDF-Dynamic-Reservation,150,8,1010,1000,3-4,2256,0.37527526104671455,0.476116130905531,0.25177304964539005
EDF-Dynamic-Reservation,150,8,1010,1000,2,2704,0.30641691828782397,0.4286408563478882,0.33136094674556216
EDF-Dynamic-Reservation,150,10,101,1000,1,3800,0.20986640327432193,0.31844824852849407,0.5368421052631579
EDF-Dynamic-Reservation,150,10,101,1000,3-4,2820,0.28870962795879185,0.40341557028101427,0.4326241134751773
EDF-Dynamic-Reservation,150,10,101,1000,2,3380,0.2562654807534347,0.3854154489885396,0.4260355029585799
EDF-Dynamic-Reservation,150,10,202,1000,3-4,2820,0.2688074587777387,0.3099616594507549,0.44680851063829785
EDF-Dynamic-Reservation,150,10,202,1000,2,3380,0.2558349381259471,0.34449244871778306,0.4260355029585799
EDF-Dynamic-Reservation,150,10,202,1000,1,3800,0.2026443747394003,0.28733712242591875,0.5421052631578948
EDF-Dynamic-Reservation,150,10,303,1000,2,3380,0.2514174380335842,0.32937455844299074,0.4437869822485207
EDF-Dynamic-Reservation,150,10,303,1000,3-4,2820,0.30788201600751575,0.4030612892929854,0.3617021276595745
EDF-Dynamic-Reservation,150,10,303,1000,1,3800,0.22370810473479127,0.34669792386959675,0.5263157894736842
EDF-Dynamic-Reservation,150,10,404,1000,3-4,2820,0.26398391752417166,0.33534988260741955,0.45390070921985815
EDF-Dynamic-Reservation,150,10,404,1000,2,3380,0.24464173574587514,0.29547031249389594,0.4556213017751479
EDF-Dynamic-Reservation,150,10,404,1000,1,3800,0.22671979472091705,0.37245206010827586,0.5
EDF-Dynamic-Reservation,150,10,505,1000,1,3800,0.26260398216243386,0.38576627932470947,0.47368421052631576
EDF-Dynamic-Reservation,150,10,505,1000,3-4,2820,0.27427732263478705,0.3391376114737846,0.41134751773049644
EDF-Dynamic-Reservation,150,10,505,1000,2,3380,0.2514210566578775,0.39353303605208745,0.4260355029585799
EDF-Dynamic-Reservation,150,10,606,1000,2,3380,0.25198190903555573,0.38062386990705027,0.4378698224852071
EDF-Dynamic-Reservation,150,10,606,1000,1,3800,0.20450065790180155,0.27960615924308097,0.5473684210526316
EDF-Dynamic-Reservation,150,10,606,1000,3-4,2820,0.30704555298982417,0.4142470929783927,0.3829787234042553
EDF-Dynamic-Reservation,150,10,707,1000,3-4,2820,0.28113798998341083,0.3871350679109693,0.4326241134751773
EDF-Dynamic-Reservation,150,10,707,1000,1,3800,0.20469315697167495,0.3355708093704147,0.5421052631578948
EDF-Dynamic-Reservation,150,10,707,1000,2,3380,0.27485867945176135,0.3637435079287186,0.40828402366863903
EDF-Dynamic-Reservation,150,10,808,1000,3-4,2820,0.28112281947246337,0.358838477888526,0.3829787234042553
EDF-Dynamic-Reservation,150,10,808,1000,1,3800,0.21318409310120434,0.3097512353903496,0.5336842105263158
EDF-Dynamic-Reservation,150,10,808,1000,2,3380,0.2792165525012576,0.4067301477020404,0.40236686390532544
EDF-Dynamic-Reservation,150,10,909,1000,1,3800,0.1952635969034488,0.3232840301553303,0.5736842105263158
EDF-Dynamic-Reservation,150,10,909,1000,2,3380,0.27503904197002377,0.440806944589272,0.39644970414201186
EDF-Dynamic-Reservation,150,10,909,1000,3-4,2820,0.2837072420587807,0.3242930325308081,0.4326241134751773
EDF-Dynamic-Reservation,150,10,1010,1000,1,3800,0.20273084447417364,0.26709513770596865,0.5210526315789473
EDF-Dynamic-Reservation,150,10,1010,1000,3-4,2820,0.29120860917396457,0.38021972919195857,0.425531914893617
EDF-Dynamic-Reservation,150,10,1010,1000,2,3380,0.24092071319084504,0.3473597783222291,0.4378698224852071
EDF-Dynamic-Reservation,200,4,101,1000,1,1520,0.4201844908085626,0.5238136036294335,0.14736842105263157
EDF-Dynamic-Reservation,200,4,101,1000,3-4,1128,0.5825189603644579,0.6647506635128891,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,101,1000,2,1352,0.4979623443624232,0.617477228354729,0.023668639053254437
EDF-Dynamic-Reservation,200,4,202,1000,3-4,1128,0.586605513212765,0.6678016004615124,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,202,1000,2,1352,0.5009246840062938,0.6127697911448493,0.023668639053254437
EDF-Dynamic-Reservation,200,4,202,1000,1,1520,0.42101678136797704,0.5342539591520078,0.14210526315789473
EDF-Dynamic-Reservation,200,4,303,1000,2,1352,0.5029679370469635,0.6161414761429246,0.023668639053254437
EDF-Dynamic-Reservation,200,4,303,1000,3-4,1128,0.5814283090045942,0.6683532247211252,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,303,1000,1,1520,0.42673742323245867,0.5439319987182298,0.14210526315789473
EDF-Dynamic-Reservation,200,4,404,1000,3-4,1128,0.5777388808360256,0.6625944258771461,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,404,1000,2,1352,0.49084714527725676,0.6174372609657143,0.029585798816568046
EDF-Dynamic-Reservation,200,4,404,1000,1,1520,0.42294003883701065,0.5305132140387567,0.13157894736842105
EDF-Dynamic-Reservation,200,4,505,1000,1,1520,0.4293072843454949,0.5450437657059012,0.14736842105263157
EDF-Dynamic-Reservation,200,4,505,1000,3-4,1128,0.5843073580500195,0.6672394599681809,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,505,1000,2,1352,0.49348210359528333,0.6160257810694613,0.029585798816568046
EDF-Dynamic-Reservation,200,4,606,1000,2,1352,0.49771862252364724,0.6174742232878857,0.029585798816568046
EDF-Dynamic-Reservation,200,4,606,1000,1,1520,0.4175071420213048,0.5306690503094801,0.15263157894736842
EDF-Dynamic-Reservation,200,4,606,1000,3-4,1128,0.5814271502976125,0.6685322738432723,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,707,1000,3-4,1128,0.5782864360330336,0.6608652565899569,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,707,1000,1,1520,0.41902728266551187,0.5271556507513534,0.14210526315789473
EDF-Dynamic-Reservation,200,4,707,1000,2,1352,0.4970277408339225,0.6131216844721885,0.029585798816568046
EDF-Dynamic-Reservation,200,4,808,1000,3-4,1128,0.5828994452714157,0.6662346816374131,0.0070921985815602835
EDF-Dynamic-Reservation,200,4,808,1000,1,1520,0.421553651316111,0.5367878164370161,0.14210526315789473
EDF-Dynamic-Reservation,200,4,808,1000,2,1352,0.5039671153248759,0.6144382042561963,0.029585798816568046
