configuration,mandatory_dmr,mandatory_dmr,historical_completed_only_dice,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_coverage_adjusted_dice,historical_weighted_coverage_utility,historical_weighted_coverage_utility,historical_mandatory_effective_dice,historical_mandatory_effective_dice,mean_complete_image_dice,mean_complete_image_dice,pixel_defect_recall,pixel_defect_recall,image_complete_miss_rate,image_complete_miss_rate
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
EDF-Dynamic-Reservation,0.212706125,0.2186529849837888,0.634434709310676,0.02747104083860725,0.5345557938738142,0.14448348483101442,0.5365624319197824,0.14506758268923156,0.5419731035500011,0.15052071486284058,0.3980071193173028,0.10082976846385959,0.5438852667203592,0.12983586047419868,0.19583724999999996,0.18554939641090717
EDF-FixedL3,0.25945166666666664,0.252999555081783,0.6441000000000509,9.967502645158731e-14,0.47502375000002983,0.16426284601477134,0.47529011213053757,0.16403415967837806,0.4769871814999999,0.16295701342817961,0.397304446547484,0.1355856582934865,0.4802714858353299,0.16730406577190055,0.29396,0.23520125637300854
HBTASP-Dynamic,0.0325,0.1005949637589693,0.6423541610622115,0.02303512409223584,0.5086963171644786,0.1722041153258007,0.5527711814048708,0.142369468441818,0.6660270000000013,0.06924957305167458,0.40679559201331394,0.10057180608641697,0.5301823397602626,0.15812054225712646,0.16884595833333332,0.15110102213047133
HBTASP-FixedL3,0.0,0.0,0.644100000000056,1.1286597418988195e-13,0.49189541945941023,0.1559797132805816,0.5389764351657089,0.11812871697816969,0.6441000000000465,6.92667050587774e-14,0.44980156862887505,0.09375184026905838,0.5209600336624175,0.1419211592377634,0.16115854166666665,0.115373811690916
