configuration,total_regions,completed,expired_waiting,admission_infeasible,deadline_misses,thermal_violations,period_ms,lines,epochs,seed,scheduler,total_mandatory,missed_mandatory,mandatory_dmr,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds,scalar_quality_definition,mask_metric_status,mandatory_infeasible,optional_skipped,dispatch_infeasible,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,101,edf_fixed_l3,4000,1456,0.364,0.6441000000001469,0.4025625000000918,0.40964759999998984,10000,0.4060177472542414,4000,4000,0.339900463558989,2776,0.518220001700091,0.4205269991034492,0.5794730008965507,0.366,0.17831953814110196,0.12023019790649414,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,202,edf_fixed_l3,4000,1448,0.362,0.6441000000001469,0.4025625000000918,0.4109357999999898,10000,0.40562360393432345,4000,4000,0.3394865300697277,2816,0.514811636857231,0.39619401534002785,0.6038059846599722,0.37,0.1753251067875033,0.12305903434753418,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,303,edf_fixed_l3,4000,1416,0.354,0.6441000000001469,0.4025625000000918,0.41608859999998965,10000,0.404700705988569,4000,4000,0.34013213073183624,2800,0.5186361958687886,0.39300593114882226,0.6069940688511777,0.376,0.17850406513695238,0.12193489074707031,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,404,edf_fixed_l3,4000,1432,0.358,0.6441000000001469,0.4025625000000918,0.4135121999999897,10000,0.4042890174753327,4000,4000,0.34915798966690964,2800,0.5331927358576122,0.3974896742521112,0.6025103257478888,0.366,0.18403474619070254,0.1088552474975586,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,505,edf_fixed_l3,4000,1440,0.36,0.6441000000001469,0.4025625000000918,0.41222399999998977,10000,0.40405352530188426,4000,4000,0.33675800633728425,2784,0.5097186276668539,0.40390590181330427,0.5960940981866958,0.364,0.17296062132956969,0.12126755714416504,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,606,edf_fixed_l3,4000,1464,0.366,0.6441000000001469,0.4025625000000918,0.4083593999999899,10000,0.40400101275811073,4000,4000,0.3450492347119576,2832,0.5150419035238174,0.38065435102440637,0.6193456489755936,0.356,0.16999266881185982,0.12178707122802734,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,707,edf_fixed_l3,4000,1408,0.352,0.6441000000001469,0.4025625000000918,0.4173767999999896,10000,0.405197395188177,4000,4000,0.34652863371769943,2808,0.5192812719946157,0.4260144471862177,0.5739855528137823,0.358,0.17275263827691628,0.12715482711791992,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,808,edf_fixed_l3,4000,1464,0.366,0.6441000000001469,0.4025625000000918,0.4083593999999899,10000,0.4008045609986729,4000,4000,0.33537717513323523,2784,0.5079716208346382,0.41322543072065887,0.5867745692793411,0.372,0.17259444570140298,0.1116950511932373,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,909,edf_fixed_l3,4000,1368,0.342,0.6441000000001469,0.4025625000000918,0.4238177999999894,10000,0.40434874639238455,4000,4000,0.34922726701449436,2816,0.5213664177302433,0.4133274744723707,0.5866725255276293,0.362,0.17213915071574892,0.12472772598266602,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,10000,0,6000,0,0,100,4,1000,1010,edf_fixed_l3,4000,1432,0.358,0.6441000000001469,0.4025625000000918,0.4135121999999897,10000,0.4046350834302056,4000,4000,0.3397611507050946,2832,0.513330231116244,0.39950417287233625,0.6004958271276637,0.354,0.17356908041114938,0.12157630920410156,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,101,edf_fixed_l3,6000,3424,0.5706666666666667,0.6441000000001469,0.2683750000000612,0.2765335999999931,10000,0.27036093572769554,6000,6000,0.22886315531112034,2808,0.5208192505939039,0.2730305590263894,0.7269694409736106,0.5746666666666667,0.29195609528278355,0.15856003761291504,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,202,edf_fixed_l3,6000,3468,0.578,0.6441000000001469,0.2683750000000612,0.2718101999999933,10000,0.26879410642648177,6000,6000,0.22564635287191057,2808,0.5121876124704347,0.27006247061330907,0.729937529386691,0.5766666666666667,0.28654125959852406,0.1632215976715088,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,303,edf_fixed_l3,6000,3416,0.5693333333333334,0.6441000000001469,0.2683750000000612,0.2773923999999931,10000,0.270029102529224,6000,6000,0.22483450911976116,2768,0.5187504456890458,0.26337802789212367,0.7366219721078764,0.5833333333333334,0.29391593656928466,0.1575767993927002,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,404,edf_fixed_l3,6000,3436,0.5726666666666667,0.6441000000001469,0.2683750000000612,0.27524539999999315,10000,0.2694315702639682,6000,6000,0.23308540737260003,2808,0.5289830085758981,0.2750849519728088,0.7249150480271912,0.5746666666666667,0.29589760120329806,0.1564006805419922,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,505,edf_fixed_l3,6000,3452,0.5753333333333334,0.6441000000001469,0.2683750000000612,0.2735277999999932,10000,0.2688497212697318,6000,6000,0.23012464489384107,2784,0.5217897955334184,0.2740338243989688,0.7259661756010312,0.578,0.2916651506395773,0.15659642219543457,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,606,edf_fixed_l3,6000,3432,0.572,0.6441000000001469,0.2683750000000612,0.27567479999999317,10000,0.2700886661936962,6000,6000,0.23191557223695156,2816,0.5220957011661316,0.2807457700268487,0.7192542299731512,0.57,0.29018012892918,0.1640949249267578,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,707,edf_fixed_l3,6000,3440,0.5733333333333334,0.6441000000001469,0.2683750000000612,0.2748159999999932,10000,0.2692367402046802,6000,6000,0.2310704133643586,2824,0.5174721840573604,0.27675246337160964,0.7232475366283904,0.5753333333333334,0.28640177069300177,0.1636183261871338,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,808,edf_fixed_l3,6000,3456,0.576,0.6441000000001469,0.2683750000000612,0.27309839999999325,10000,0.26898021828695984,6000,6000,0.23117786176202954,2800,0.5228170307169877,0.28213325183021404,0.717866748169786,0.5746666666666667,0.2916391689549582,0.15572619438171387,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,909,edf_fixed_l3,6000,3392,0.5653333333333334,0.6441000000001469,0.2683750000000612,0.279968799999993,10000,0.2704593439775917,6000,6000,0.22848212518078936,2804,0.5118338190827479,0.277166875301354,0.722833124698646,0.5813333333333334,0.2833516939019586,0.1516270637512207,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,10000,0,14000,0,0,100,6,1000,1010,edf_fixed_l3,6000,3424,0.5706666666666667,0.6441000000001469,0.2683750000000612,0.2765335999999931,10000,0.2704903062873576,6000,6000,0.22791636465754603,2800,0.5179277007485891,0.27226918735065214,0.7277308126493478,0.5746666666666667,0.290011336091043,0.16938114166259766,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,101,edf_fixed_l3,8000,5456,0.682,0.6441000000001469,0.2012812500000459,0.20482379999999492,10000,0.20300887362712003,8000,8000,0.1699502317794944,2776,0.5182200017000912,0.2102634995517246,0.7897365004482754,0.683,0.3482697699205968,0.19043326377868652,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,202,edf_fixed_l3,8000,5448,0.681,0.6441000000001469,0.2012812500000459,0.2054678999999949,10000,0.20281180196716142,8000,8000,0.16974326503486384,2816,0.5148116368572311,0.19809700767001392,0.8019029923299861,0.685,0.34506837182236727,0.19253277778625488,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,303,edf_fixed_l3,8000,5416,0.677,0.6441000000001469,0.2012812500000459,0.20804429999999483,10000,0.20235035299428372,8000,8000,0.1700660653659179,2800,0.5186361958687877,0.19650296557441113,0.8034970344255888,0.688,0.34857013050286983,0.20605874061584473,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,404,edf_fixed_l3,8000,5432,0.679,0.6441000000001469,0.2012812500000459,0.20675609999999486,10000,0.2021445087376656,8000,8000,0.1745789948334546,2800,0.5331927358576126,0.1987448371260556,0.8012551628739444,0.683,0.358613741024158,0.19243359565734863,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,505,edf_fixed_l3,8000,5440,0.68,0.6441000000001469,0.2012812500000459,0.20611199999999488,10000,0.20202676265094155,8000,8000,0.16837900316864227,2784,0.509718627666854,0.20195295090665213,0.7980470490933479,0.682,0.34133962449821176,0.18779945373535156,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,606,edf_fixed_l3,8000,5464,0.683,0.6441000000001469,0.2012812500000459,0.20417969999999494,10000,0.2020005063790551,8000,8000,0.17252461735597877,2832,0.5150419035238178,0.19032717551220318,0.8096728244877969,0.678,0.34251728616783905,0.20010852813720703,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,707,edf_fixed_l3,8000,5408,0.676,0.6441000000001469,0.2012812500000459,0.2086883999999948,10000,0.2025986975940882,8000,8000,0.1732643168588498,2808,0.5192812719946162,0.21300722359310886,0.7869927764068911,0.679,0.34601695513576636,0.18289399147033691,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,808,edf_fixed_l3,8000,5464,0.683,0.6441000000001469,0.2012812500000459,0.20417969999999494,10000,0.2004022804993357,8000,8000,0.16768858756661753,2784,0.507971620834638,0.20661271536032944,0.7933872846396706,0.686,0.34028303326802045,0.18732070922851562,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,909,edf_fixed_l3,8000,5368,0.671,0.6441000000001469,0.2012812500000459,0.2119088999999947,10000,0.20217437319619153,8000,8000,0.17461363350724696,2816,0.5213664177302431,0.20666373723618536,0.7933362627638146,0.681,0.3467527842229961,0.20635414123535156,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,10000,0,22000,0,0,100,8,1000,1010,edf_fixed_l3,8000,5432,0.679,0.6441000000001469,0.2012812500000459,0.20675609999999486,10000,0.202317541715102,8000,8000,0.1698805753525474,2832,0.5133302311162445,0.19975208643616812,0.8002479135638318,0.677,0.3434496557636971,0.185652494430542,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,101,edf_fixed_l3,10000,7440,0.744,0.6441000000001469,0.16102500000003672,0.1648895999999959,10000,0.16087730901041317,10000,10000,0.14388576950032836,2860,0.5327246397463995,0.14938562325529295,0.8506143767447071,0.734,0.3888388702460711,0.23089385032653809,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,202,edf_fixed_l3,10000,7520,0.752,0.6441000000001469,0.16102500000003672,0.15973679999999607,10000,0.15979559832167772,10000,10000,0.1493970779930484,2860,0.5615819206046861,0.20228863198811148,0.7977113680118886,0.74,0.41218484261163774,0.22835588455200195,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,303,edf_fixed_l3,10000,7340,0.734,0.6441000000001469,0.16102500000003672,0.1713305999999957,10000,0.1628628575984481,10000,10000,0.12634406670962234,2640,0.5003724952595103,0.13927397766461747,0.8607260223353825,0.766,0.374028428549888,0.2325141429901123,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,404,edf_fixed_l3,10000,7540,0.754,0.6441000000001469,0.16102500000003672,0.1584485999999961,10000,0.160764047290142,10000,10000,0.13658867197527658,2760,0.522911091145346,0.17472676301805853,0.8252732369819414,0.754,0.3863224191700694,0.22539949417114258,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,505,edf_fixed_l3,10000,7440,0.744,0.6441000000001469,0.16102500000003672,0.1648895999999959,10000,0.1623775337739403,10000,10000,0.14033237759110445,2740,0.5392233381896063,0.16263911188635788,0.8373608881136421,0.746,0.3988909605985019,0.2616300582885742,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,606,edf_fixed_l3,10000,7400,0.74,0.6441000000001469,0.16102500000003672,0.1674659999999958,10000,0.16206443075163288,10000,10000,0.1405582683770751,2820,0.520873876350522,0.17102895462605622,0.8289710453739438,0.74,0.3803156079734469,0.21922731399536133,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,707,edf_fixed_l3,10000,7380,0.738,0.6441000000001469,0.16102500000003672,0.16875419999999577,10000,0.1631815369398891,10000,10000,0.13797780104316065,2860,0.508515665283132,0.15997591833400635,0.8400240816659936,0.742,0.3705378642399713,0.23535418510437012,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,808,edf_fixed_l3,10000,7460,0.746,0.6441000000001469,0.16102500000003672,0.16360139999999596,10000,0.161471637172553,10000,10000,0.14289329151863392,2760,0.5534495018771846,0.16301629460674044,0.8369837053932596,0.748,0.4105562103585506,0.21819448471069336,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,909,edf_fixed_l3,10000,7520,0.752,0.6441000000001469,0.16102500000003672,0.15973679999999607,10000,0.15973984139543007,10000,10000,0.14097794627243046,2760,0.5380327808639199,0.16463457003271748,0.8353654299672826,0.746,0.3970548345914895,0.23627209663391113,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,40000,10000,0,30000,0,0,100,10,1000,1010,edf_fixed_l3,10000,7400,0.74,0.6441000000001469,0.16102500000003672,0.1674659999999958,10000,0.16434481974768678,10000,10000,0.14714587091973372,2800,0.5525384028601076,0.1679551132780434,0.8320448867219565,0.74,0.40539253194037383,0.2122182846069336,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,101,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000018,4000,4000,0.5365712329758283,4000,0.5365712329758283,0.6530537993946778,0.3469462006053222,0.056,0.0,0.15092229843139648,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,202,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000018,4000,4000,0.5365712329758271,4000,0.5365712329758271,0.6530537993946778,0.3469462006053222,0.056,0.0,0.13434147834777832,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,303,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.644100000000003,4000,4000,0.5365712329758282,4000,0.5365712329758282,0.6530537993946778,0.3469462006053222,0.056,0.0,0.15122032165527344,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,404,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000023,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,0.1515040397644043,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,505,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000021,4000,4000,0.536571232975828,4000,0.536571232975828,0.6530537993946778,0.3469462006053222,0.056,0.0,0.13468480110168457,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,606,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000017,4000,4000,0.5365712329758265,4000,0.5365712329758265,0.6530537993946778,0.3469462006053222,0.056,0.0,0.14417195320129395,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,707,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000012,4000,4000,0.5365712329758282,4000,0.5365712329758282,0.6530537993946778,0.3469462006053222,0.056,0.0,0.14639949798583984,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,808,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000021,4000,4000,0.5365712329758269,4000,0.5365712329758269,0.6530537993946778,0.3469462006053222,0.056,0.0,0.15035271644592285,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,909,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000002,4000,4000,0.5365712329758268,4000,0.5365712329758268,0.6530537993946778,0.3469462006053222,0.056,0.0,0.13341569900512695,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,16000,16000,0,0,0,0,150,4,1000,1010,edf_fixed_l3,4000,0,0.0,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.644100000000003,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,0.15164804458618164,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,101,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.42940000000000067,6000,6000,0.3577141553172184,4000,0.5365712329758275,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.17885707765860914,0.18094468116760254,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,202,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.4294000000000009,6000,6000,0.35771415531721823,4000,0.5365712329758273,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.1788570776586091,0.18688702583312988,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,303,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.4293999999999995,6000,6000,0.3577141553172187,4000,0.536571232975828,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.1788570776586093,0.19995832443237305,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,404,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.42940000000000067,6000,6000,0.3577141553172188,4000,0.5365712329758281,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.1788570776586093,0.18773555755615234,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,505,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.4294000000000003,6000,6000,0.35771415531721845,4000,0.5365712329758276,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.1788570776586092,0.18722128868103027,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,606,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.42940000000000084,6000,6000,0.35771415531721784,4000,0.5365712329758268,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.17885707765860892,0.18912792205810547,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,707,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.4294000000000007,6000,6000,0.35771415531721845,4000,0.5365712329758276,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.1788570776586092,0.18791413307189941,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,808,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.42940000000000017,6000,6000,0.35771415531721884,4000,0.5365712329758282,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.17885707765860936,0.1881575584411621,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,909,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.42940000000000056,6000,6000,0.35771415531721845,4000,0.5365712329758276,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.1788570776586092,0.18897247314453125,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,24000,16000,0,8000,0,0,150,6,1000,1010,edf_fixed_l3,6000,2000,0.3333333333333333,0.6441000000000685,0.42940000000004563,0.4293999999999885,16000,0.42940000000000045,6000,6000,0.3577141553172186,4000,0.5365712329758279,0.4353691995964519,0.5646308004035481,0.37066666666666664,0.17885707765860925,0.20098114013671875,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,16000,0,16000,0,0,150,8,1000,101,edf_fixed_l3,8000,4000,0.5,0.6441000000000685,0.32205000000003425,0.3220499999999914,16000,0.3220499999999992,8000,8000,0.26828561648791366,4000,0.5365712329758273,0.3265268996973389,0.673473100302661,0.528,0.26828561648791366,0.2170717716217041,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,16000,0,16000,0,0,150,8,1000,202,edf_fixed_l3,8000,4000,0.5,0.6441000000000685,0.32205000000003425,0.3220499999999914,16000,0.32204999999999984,8000,8000,0.26828561648791377,4000,0.5365712329758275,0.3265268996973389,0.673473100302661,0.528,0.26828561648791377,0.2242288589477539,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,16000,0,16000,0,0,150,8,1000,303,edf_fixed_l3,8000,4000,0.5,0.6441000000000685,0.32205000000003425,0.3220499999999914,16000,0.3220499999999996,8000,8000,0.268285616487914,4000,0.536571232975828,0.3265268996973389,0.673473100302661,0.528,0.268285616487914,0.24607467651367188,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,16000,0,16000,0,0,150,8,1000,404,edf_fixed_l3,8000,4000,0.5,0.6441000000000685,0.32205000000003425,0.3220499999999914,16000,0.3220500000000001,8000,8000,0.2682856164879137,4000,0.5365712329758274,0.3265268996973389,0.673473100302661,0.528,0.2682856164879137,0.2191448211669922,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,16000,0,16000,0,0,150,8,1000,505,edf_fixed_l3,8000,4000,0.5,0.6441000000000685,0.32205000000003425,0.3220499999999914,16000,0.3220500000000001,8000,8000,0.2682856164879139,4000,0.5365712329758278,0.3265268996973389,0.673473100302661,0.528,0.2682856164879139,0.21824288368225098,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,16000,0,16000,0,0,150,8,1000,606,edf_fixed_l3,8000,4000,0.5,0.6441000000000685,0.32205000000003425,0.3220499999999914,16000,0.3220500000000005,8000,8000,0.26828561648791344,4000,0.5365712329758269,0.3265268996973389,0.673473100302661,0.528,0.26828561648791344,0.224229097366333,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-FixedL3,32000,16000,0,16000,0,0,150,8,1000,707,edf_fixed_l3,8000,4000,0.5,0.6441000000000685,0.32205000000003425,0.3220499999999914,16000,0.32205000000000034,8000,8000,0.26828561648791366,4000,0.5365712329758273,0.3265268996973389,0.673473100302661,0.528,0.26828561648791366,0.21717476844787598,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
