configuration,total_regions,completed,expired_waiting,admission_infeasible,deadline_misses,thermal_violations,period_ms,lines,epochs,seed,scheduler,total_mandatory,missed_mandatory,mandatory_dmr,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds,release_mode,wcet_scale,mandatory_infeasible,optional_skipped,dispatch_infeasible,budget_mode,network_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count
EDF-Dynamic-Reservation,24000,9472,0,14528,0,0,70,6,1000,101,edf_dynamic_reservation,6000,4004,0.6673333333333333,0.6174516891891662,0.24368759999999093,0.22900773333333377,9472,0.24151453687398616,6000,6000,0.1900959796852081,2716,0.44338649067417146,0.2595552887141671,0.7404447112858329,0.5993333333333334,0.2532905109889634,0.737764835357666,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9604,0,14396,0,0,70,6,1000,202,edf_dynamic_reservation,6000,4008,0.668,0.6162917117867328,0.2466193999999909,0.22854880000000044,9604,0.24390219202573302,6000,6000,0.19220376473333262,2804,0.4392547490556339,0.26133948826954323,0.7386605117304568,0.5853333333333334,0.24705098432230127,0.7312541007995605,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9500,0,14500,0,0,70,6,1000,303,edf_dynamic_reservation,6000,4008,0.668,0.6169130526315579,0.2441947499999917,0.22854880000000044,9500,0.24283737269739078,6000,6000,0.18653623010894857,2688,0.44465419894128566,0.2531789280037371,0.7468210719962629,0.6026666666666667,0.25811796883233706,0.733295202255249,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9552,0,14448,0,0,70,6,1000,404,edf_dynamic_reservation,6000,3976,0.6626666666666666,0.616838316582891,0.2455016499999906,0.23222026666666712,9552,0.24487872534236366,6000,6000,0.19556976148146707,2772,0.44390322900013357,0.26746461363650165,0.7325353863634984,0.5886666666666667,0.2483334675186665,0.7927665710449219,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9564,0,14436,0,0,70,6,1000,505,edf_dynamic_reservation,6000,4004,0.6673333333333333,0.6164727728983467,0.24566439999999112,0.22900773333333377,9564,0.2436144852860421,6000,6000,0.19384714587587443,2744,0.44376129450315344,0.2696560815094936,0.7303439184905064,0.596,0.249914148627279,0.7322988510131836,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9540,0,14460,0,0,70,6,1000,606,edf_dynamic_reservation,6000,3968,0.6613333333333333,0.6167906079664355,0.2451742666666581,0.23313813333333377,9540,0.24453884431119444,6000,6000,0.1935432007847335,2776,0.443217321007391,0.262811127318868,0.737188872681132,0.5926666666666667,0.24967412022265748,0.7687351703643799,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9552,0,14448,0,0,70,6,1000,707,edf_dynamic_reservation,6000,3984,0.664,0.6167402428810489,0.24546261666665745,0.23130240000000046,9552,0.2444172252003279,6000,6000,0.19406106192681477,2744,0.4495048533642502,0.2673348196992138,0.7326651803007862,0.586,0.25544379143743545,0.7477960586547852,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9512,0,14488,0,0,70,6,1000,808,edf_dynamic_reservation,6000,4040,0.6733333333333333,0.6172877628258804,0.24465171666665728,0.22487733333333376,9512,0.24227165853543453,6000,6000,0.1936889192562822,2744,0.4469237870121501,0.26280423098562095,0.7371957690143791,0.5893333333333334,0.2532348677558679,0.7428994178771973,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9488,0,14512,0,0,70,6,1000,909,edf_dynamic_reservation,6000,3980,0.6633333333333333,0.6171757166947516,0.24399013333332512,0.2317613333333338,9488,0.2437699352516791,6000,6000,0.19081539058843158,2768,0.43597459258832794,0.25556599347189246,0.7444340065281075,0.5993333333333334,0.24515920199989635,0.7701871395111084,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,9520,0,14480,0,0,70,6,1000,1010,edf_dynamic_reservation,6000,3932,0.6553333333333333,0.6167249579831711,0.24463423333332454,0.2372685333333338,9520,0.24531170180727221,6000,6000,0.19186326873412732,2704,0.4473366754160189,0.25766245130357596,0.7423375486964241,0.5966666666666667,0.25547340668189156,0.7373738288879395,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9562,0,18438,0,0,70,7,1000,101,edf_dynamic_reservation,7000,4988,0.7125714285714285,0.6166006902321461,0.2105691357142779,0.19786582857142895,9562,0.20952378899419583,7000,7000,0.16548039405041806,2760,0.44349360028916723,0.2222304609265396,0.7777695390734604,0.6488571428571429,0.27801320623874914,0.9743101596832275,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9560,0,18440,0,0,70,7,1000,202,edf_dynamic_reservation,7000,4990,0.7128571428571429,0.6165988912133673,0.21052447857142112,0.19766914285714324,9560,0.2087945496019744,7000,7000,0.16492397679741094,2752,0.4429287172336825,0.2250037171314703,0.7749962828685297,0.6497142857142857,0.27800474043627155,0.8914742469787598,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9568,0,18432,0,0,70,7,1000,303,edf_dynamic_reservation,7000,4994,0.7134285714285714,0.6164052675585061,0.21063448571427806,0.1972757714285718,9568,0.20968078549675784,7000,7000,0.16506714352084073,2748,0.44393368910305636,0.22297481746020167,0.7770251825397984,0.65,0.27886654558221563,0.9214529991149902,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9578,0,18422,0,0,70,7,1000,404,edf_dynamic_reservation,7000,4992,0.7131428571428572,0.6164954061390456,0.21088546428570643,0.19747245714285752,9578,0.2097895933058776,7000,7000,0.16568012581177036,2752,0.4432050987495049,0.22464279594133402,0.775357204058666,0.6502857142857142,0.2775249729377346,0.8740580081939697,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9544,0,18456,0,0,70,7,1000,505,edf_dynamic_reservation,7000,5012,0.716,0.6167071039396247,0.21020902142856351,0.1955056000000004,9544,0.208876559959623,7000,7000,0.1654573090961644,2742,0.4452824167435316,0.22581878365001928,0.7741812163499807,0.6511428571428571,0.2798251076473672,0.8891875743865967,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9560,0,18440,0,0,70,7,1000,606,edf_dynamic_reservation,7000,4996,0.7137142857142857,0.6166822175731995,0.21055292857142097,0.1970790857142861,9560,0.2092256667026294,7000,7000,0.1650761864029285,2764,0.44220292878515166,0.22309826849792927,0.7769017315020708,0.6505714285714286,0.2771267423822231,0.8908383846282959,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9556,0,18444,0,0,70,7,1000,707,edf_dynamic_reservation,7000,5014,0.7162857142857143,0.6166833193804716,0.21046520714284953,0.19530891428571467,9556,0.20879907965788752,7000,7000,0.16521424347079397,2754,0.4434708613375127,0.22427159501484362,0.7757284049851564,0.6488571428571429,0.27825661786671874,0.9306468963623047,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9534,0,18466,0,0,70,7,1000,808,edf_dynamic_reservation,7000,5032,0.7188571428571429,0.6169774910845177,0.21008083571427827,0.19353874285714323,9534,0.20842058018433116,7000,7000,0.16449074607896919,2748,0.44239009436619725,0.22492664854677674,0.7750733514532233,0.6508571428571429,0.27789934828722807,0.9024996757507324,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9554,0,18446,0,0,70,7,1000,909,edf_dynamic_reservation,7000,5000,0.7142857142857143,0.616604605400858,0.2103942999999928,0.19668571428571466,9554,0.20921862636029728,7000,7000,0.1659478065051951,2760,0.44401751342190543,0.22390399729491034,0.7760960027050896,0.6508571428571429,0.2780697069167103,0.9219951629638672,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,28000,9560,0,18440,0,0,70,7,1000,1010,edf_dynamic_reservation,7000,4994,0.7134285714285714,0.6164608995815669,0.2104773642857064,0.1972757714285718,9560,0.20949410885374195,7000,7000,0.16585937451950344,2746,0.44454907624798967,0.22518016827610482,0.7748198317238952,0.6508571428571429,0.2786897017284862,0.9002039432525635,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9424,0,22576,0,0,70,8,1000,101,edf_dynamic_reservation,8000,5976,0.747,0.6178253820033751,0.18194957499999395,0.17416520000000035,9424,0.18093908029981617,8000,8000,0.14344789504289418,2712,0.44949896315459736,0.20657109008196553,0.7934289099180345,0.696,0.3060510681117032,1.0645434856414795,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9536,0,22464,0,0,70,8,1000,202,edf_dynamic_reservation,8000,5976,0.747,0.6166739093959512,0.18376882499999347,0.17416520000000035,9536,0.18185063468724955,8000,8000,0.14457223897622926,2800,0.44187791122281816,0.19902566350899778,0.8009743364910022,0.686,0.2973056722465889,1.0534038543701172,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9448,0,22552,0,0,70,8,1000,303,edf_dynamic_reservation,8000,6024,0.753,0.6175428450465497,0.1823295249999938,0.17003480000000032,9448,0.18155177913804518,8000,8000,0.1355273766354435,2648,0.43944543157564325,0.19492240017784296,0.8050775998221571,0.709,0.30391805494019974,1.0713355541229248,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9496,0,22504,0,0,70,8,1000,404,edf_dynamic_reservation,8000,6024,0.753,0.6172947767480801,0.18318222499999276,0.17003480000000032,9496,0.18245499228117903,8000,8000,0.14934265322145437,2768,0.45347828910391896,0.21170126139430176,0.7882987386056982,0.69,0.3041356358824646,1.0560064315795898,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9544,0,22456,0,0,70,8,1000,505,edf_dynamic_reservation,8000,6048,0.756,0.6168012573344281,0.1839609749999932,0.16796960000000033,9544,0.18217644240259157,8000,8000,0.14354537566110553,2712,0.4375699884442618,0.20652587925982177,0.7934741207401782,0.71,0.2940246127831563,1.0642671585083008,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9504,0,22496,0,0,70,8,1000,606,edf_dynamic_reservation,8000,6024,0.753,0.6174149831649611,0.18337224999999346,0.17003480000000032,9504,0.1827652825080609,8000,8000,0.14609435985105018,2752,0.4477297407935177,0.21548660651030893,0.7845133934896911,0.697,0.3016353809424675,1.1040458679199219,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9592,0,22408,0,0,70,8,1000,707,edf_dynamic_reservation,8000,5960,0.745,0.6165407839866317,0.18480809999999287,0.17554200000000034,9592,0.18449105882608993,8000,8000,0.14617042687795456,2728,0.45364799429357416,0.20823606000337452,0.7917639399966254,0.69,0.3074775674156196,1.0774433612823486,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9448,0,22552,0,0,70,8,1000,808,edf_dynamic_reservation,8000,6032,0.754,0.6177744284504435,0.18239789999999345,0.16934640000000034,9448,0.18108432490859477,8000,8000,0.14185731187989145,2704,0.4402228391854713,0.19431471232687697,0.8056852876731231,0.7,0.29836552730557986,1.0842547416687012,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9384,0,22616,0,0,70,8,1000,909,edf_dynamic_reservation,8000,5984,0.748,0.6181176470588041,0.18126299999999432,0.17347680000000035,9384,0.18100837610725123,8000,8000,0.14008811168379423,2808,0.4228913042064642,0.19058673591134756,0.8094132640886524,0.7,0.28280319252266994,1.0487658977508545,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,9432,0,22568,0,0,70,8,1000,1010,edf_dynamic_reservation,8000,5896,0.737,0.6174735368956545,0.1820003249999942,0.18104920000000035,9432,0.18414071265852722,8000,8000,0.14310581720835203,2696,0.4439687122456738,0.19821232205502598,0.801787677944974,0.7,0.3008628950373218,1.0784294605255127,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9562,0,26438,0,0,70,9,1000,101,edf_dynamic_reservation,9000,6988,0.7764444444444445,0.6166006902321468,0.16377599444443855,0.15389564444444476,9562,0.1629629469954849,9000,9000,0.12870697315032537,2760,0.443493600289168,0.17284591405397526,0.8271540859460247,0.7268888888888889,0.31478662713884265,1.2209980487823486,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9560,0,26440,0,0,70,9,1000,202,edf_dynamic_reservation,9000,6990,0.7766666666666666,0.6165988912133671,0.16374126111110526,0.15374266666666697,9560,0.16239576080153542,9000,9000,0.12827420417576404,2752,0.44292871723368316,0.17500289110225467,0.8249971088977454,0.7275555555555555,0.31465451305791914,1.2450296878814697,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9568,0,26432,0,0,70,9,1000,303,edf_dynamic_reservation,9000,6994,0.7771111111111111,0.6164052675585069,0.1638268222222165,0.1534367111111114,9568,0.16308505538636747,9000,9000,0.12838555607176502,2748,0.44393368910305603,0.1734248580246013,0.8265751419753987,0.7277777777777777,0.31554813303129103,1.2260942459106445,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9578,0,26422,0,0,70,9,1000,404,edf_dynamic_reservation,9000,6992,0.7768888888888889,0.6164954061390463,0.1640220277777718,0.1535896888888892,9578,0.16316968368234916,9000,9000,0.12886232007582157,2752,0.44320509874950514,0.17472217462103756,0.8252778253789624,0.728,0.31434277867368354,1.2597076892852783,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9544,0,26456,0,0,70,9,1000,505,edf_dynamic_reservation,9000,7012,0.7791111111111111,0.6167071039396258,0.1634959055555497,0.15205991111111142,9544,0.1624595466352618,9000,9000,0.12868901818590583,2742,0.4452824167435319,0.17563683172779276,0.8243631682722072,0.7286666666666667,0.3165933985576261,1.2544233798980713,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9560,0,26440,0,0,70,9,1000,606,edf_dynamic_reservation,9000,6996,0.7773333333333333,0.6166822175731989,0.1637633888888828,0.15328373333333364,9560,0.162731074102045,9000,9000,0.12839258942449966,2764,0.4422029287851503,0.17352087549838943,0.8264791245016105,0.7282222222222222,0.3138103393606506,1.244201421737671,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9556,0,26444,0,0,70,9,1000,707,edf_dynamic_reservation,9000,7014,0.7793333333333333,0.6166833193804714,0.16369516111110513,0.15190693333333363,9556,0.16239928417835608,9000,9000,0.12849996714395065,2754,0.4434708613375117,0.1744334627893228,0.8255665372106772,0.7268888888888889,0.31497089419356106,1.242293357849121,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9534,0,26466,0,0,70,9,1000,808,edf_dynamic_reservation,9000,7032,0.7813333333333333,0.616977491084517,0.1633962055555496,0.15053013333333362,9534,0.16210489569892414,9000,9000,0.12793724695030945,2748,0.44239009436619814,0.17494294886971526,0.8250570511302847,0.7284444444444444,0.3144528474158887,1.2258026599884033,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9554,0,26446,0,0,70,9,1000,909,edf_dynamic_reservation,9000,7000,0.7777777777777778,0.6166046054008577,0.1636400111111054,0.15297777777777807,9554,0.16272559828023092,9000,9000,0.12907051617070742,2760,0.4440175134219061,0.17414755345159694,0.8258524465484031,0.7284444444444444,0.3149469972511987,1.2606947422027588,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,36000,9560,0,26440,0,0,70,9,1000,1010,edf_dynamic_reservation,9000,6994,0.7771111111111111,0.6164608995815677,0.16370461666666075,0.1534367111111114,9560,0.1629398624417991,9000,9000,0.12900173573739165,2746,0.44454907624799006,0.17514013088141486,0.8248598691185851,0.7284444444444444,0.3155473405105984,1.230132818222046,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9400,0,30600,0,0,70,10,1000,101,edf_dynamic_reservation,10000,8060,0.806,0.6180438297872122,0.14524029999999485,0.13354960000000027,9400,0.14158315313330017,10000,10000,0.11098758503787493,2660,0.43706740457347587,0.19107296861841416,0.8089270313815858,0.766,0.32607981953560095,1.4059491157531738,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9480,0,30520,0,0,70,10,1000,202,edf_dynamic_reservation,10000,7960,0.796,0.6177827004219201,0.14641449999999506,0.14043360000000027,9480,0.14547085055205197,10000,10000,0.10415375359008779,2840,0.3862941373445149,0.12481071831959822,0.8751892816804018,0.762,0.2821403837544271,1.4232759475708008,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9680,0,30320,0,0,70,10,1000,303,edf_dynamic_reservation,10000,7980,0.798,0.6150249999999763,0.14883604999999425,0.13905680000000026,9680,0.1489097685942542,10000,10000,0.11151019907479695,2680,0.44400122817865617,0.16454423081472375,0.8354557691852762,0.77,0.3324910291038592,1.4047458171844482,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9780,0,30220,0,0,70,10,1000,404,edf_dynamic_reservation,10000,8040,0.804,0.6149955010224691,0.1503663999999937,0.13492640000000025,9780,0.14762694831065248,10000,10000,0.12108618014962562,2760,0.45598142877546605,0.16914600837071983,0.8308539916292802,0.75,0.3348952486258404,1.4301183223724365,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9540,0,30460,0,0,70,10,1000,505,edf_dynamic_reservation,10000,7980,0.798,0.6168150943396007,0.14711039999999478,0.13905680000000026,9540,0.14735895291185278,10000,10000,0.12505868557255861,2820,0.4664174273231913,0.18520429892686735,0.8147957010731326,0.742,0.3413587417506327,1.4305860996246338,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9440,0,30560,0,0,70,10,1000,606,edf_dynamic_reservation,10000,8000,0.8,0.617697245762693,0.14577654999999556,0.13768000000000027,9440,0.14344348187422348,10000,10000,0.11101143812017793,2840,0.41179395509059347,0.16422202643229905,0.8357779735677009,0.766,0.3007825169704155,1.4163784980773926,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9600,0,30400,0,0,70,10,1000,707,edf_dynamic_reservation,10000,7880,0.788,0.6156670833333093,0.14776009999999423,0.1459408000000003,9600,0.14809546401052248,10000,10000,0.12161840388057278,2700,0.4758956062903584,0.1631283943662947,0.8368716056337053,0.742,0.3542772024097856,1.4533796310424805,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9580,0,30420,0,0,70,10,1000,808,edf_dynamic_reservation,10000,7900,0.79,0.616200417536513,0.14757999999999485,0.14456400000000028,9580,0.14888546099467495,10000,10000,0.10925441471199733,2800,0.42020607532021637,0.1455198300765468,0.8544801699234532,0.758,0.31095166060821905,1.4292035102844238,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9620,0,30380,0,0,70,10,1000,909,edf_dynamic_reservation,10000,7980,0.798,0.6158856548856342,0.14812049999999502,0.13905680000000026,9620,0.1461438063446649,10000,10000,0.12033028027645552,2820,0.44409258479490415,0.16884902643419483,0.8311509735658051,0.75,0.3237623045184486,1.4352021217346191,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,9480,0,30520,0,0,70,10,1000,1010,edf_dynamic_reservation,10000,7980,0.798,0.6175014767932233,0.14634784999999392,0.13905680000000026,9480,0.14440550579609177,10000,10000,0.11383219523456041,2660,0.4552779934933964,0.1588570638221023,0.8411429361778977,0.75,0.34144579825883603,1.5594992637634277,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11416,0,4584,0,0,80,4,1000,101,edf_dynamic_reservation,4000,1400,0.35,0.610039593552864,0.43526324999996846,0.4474600000000009,11416,0.43829243402804796,4000,4000,0.3214737435363306,2984,0.43843119292465316,0.4861359385976864,0.5138640614023136,0.308,0.11695744938832253,0.6256356239318848,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11496,0,4504,0,0,80,4,1000,202,edf_dynamic_reservation,4000,1424,0.356,0.6097244258872198,0.4380869999999674,0.4433296000000009,11496,0.4396437656762975,4000,4000,0.32859786600569674,2984,0.447448949454127,0.4755222344515367,0.5244777655484634,0.304,0.11885108344843026,0.5565145015716553,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11352,0,4648,0,0,80,4,1000,303,edf_dynamic_reservation,4000,1464,0.366,0.6109964059196203,0.43350194999997066,0.4364456000000009,11352,0.4338444819928558,4000,4000,0.3223850619311572,2952,0.450935133247746,0.493114148629939,0.5068858513700609,0.308,0.1285500713165888,0.5388879776000977,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11344,0,4656,0,0,80,4,1000,404,edf_dynamic_reservation,4000,1456,0.364,0.6110521156558111,0.43323594999997006,0.4378224000000009,11344,0.4352003873270053,4000,4000,0.32883821834659227,2960,0.4524134267720655,0.5004994621272199,0.49950053787278015,0.312,0.1235752084254732,0.5662145614624023,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11464,0,4536,0,0,80,4,1000,505,edf_dynamic_reservation,4000,1336,0.334,0.6102168876482448,0.43722039999996737,0.4584744000000009,11464,0.440557784172366,4000,4000,0.3258372241063497,2976,0.4434068690396728,0.4981120669538893,0.5018879330461107,0.32,0.11756964493332311,0.5035140514373779,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11416,0,4584,0,0,80,4,1000,606,edf_dynamic_reservation,4000,1344,0.336,0.6108302733005873,0.435827399999969,0.45709760000000094,11416,0.4410004576408765,4000,4000,0.333211459534688,2968,0.45573794365167314,0.49149026821598424,0.5085097317840157,0.308,0.12252648411698513,0.5305378437042236,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11496,0,4504,0,0,80,4,1000,707,edf_dynamic_reservation,4000,1296,0.324,0.6100032011133858,0.4382872999999677,0.46535840000000095,11496,0.4428030381333525,4000,4000,0.3290528823501238,2976,0.4470482300583462,0.49786495292510724,0.5021350470748928,0.318,0.1179953477082224,0.5131866931915283,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11384,0,4616,0,0,80,4,1000,808,edf_dynamic_reservation,4000,1432,0.358,0.6106354884047357,0.4344671499999695,0.44195280000000087,11384,0.43728968302141763,4000,4000,0.32654415341086607,2984,0.44593485510467756,0.4559110409278695,0.5440889590721305,0.316,0.1193907016938115,0.5125315189361572,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11408,0,4592,0,0,80,4,1000,909,edf_dynamic_reservation,4000,1424,0.356,0.6104941093968707,0.43528229999996876,0.4433296000000009,11408,0.4361580102436478,4000,4000,0.32065709126167746,2968,0.44086984112483224,0.4625682829721042,0.5374317170278957,0.312,0.12021274986315478,0.5078961849212646,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,11472,0,4528,0,0,80,4,1000,1010,edf_dynamic_reservation,4000,1376,0.344,0.6099842398883784,0.43735869999996724,0.4515904000000009,11472,0.440266226392244,4000,4000,0.33128177931830644,2960,0.4531724298571282,0.466521695301149,0.5334783046988509,0.308,0.12189065053882175,0.47826480865478516,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11320,0,8680,0,0,80,5,1000,101,edf_dynamic_reservation,5000,2530,0.506,0.6109054770317605,0.3457724999999764,0.3400696000000007,11320,0.3477121556213955,5000,5000,0.25422178152841796,2960,0.43888648608031905,0.3819686382788862,0.6180313617211137,0.458,0.1846647045519011,0.642366886138916,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11330,0,8670,0,0,80,5,1000,202,edf_dynamic_reservation,5000,2470,0.494,0.610891615180893,0.34607009999997584,0.3483304000000007,11330,0.3467403523542773,5000,5000,0.26057539040832023,2970,0.4490757298377324,0.3254279099222382,0.6745720900777619,0.44,0.1885003394294122,0.6515095233917236,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11310,0,8690,0,0,80,5,1000,303,edf_dynamic_reservation,5000,2490,0.498,0.6113941644561933,0.34574339999997733,0.3455768000000007,11310,0.3453601697195353,5000,5000,0.2600358984773471,2920,0.45510120525618,0.39279368344231325,0.6072063165576868,0.448,0.19506530677883288,0.6558916568756104,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11480,0,8520,0,0,80,5,1000,404,edf_dynamic_reservation,5000,2370,0.474,0.6102363240417663,0.35027564999997385,0.3620984000000007,11480,0.35234903704859516,5000,5000,0.27296055158768984,2940,0.46925515745257673,0.38999976178801093,0.6100002382119891,0.446,0.1962946058648869,0.6684770584106445,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11470,0,8530,0,0,80,5,1000,505,edf_dynamic_reservation,5000,2360,0.472,0.6103159546642967,0.35001619999997413,0.3634752000000007,11470,0.3523412006181918,5000,5000,0.26160971828846136,2970,0.44711514458049023,0.39213386096052516,0.6078661390394748,0.442,0.18550542629202887,0.6588869094848633,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11430,0,8570,0,0,80,5,1000,606,edf_dynamic_reservation,5000,2370,0.474,0.6103503937007424,0.34881524999997426,0.3620984000000007,11430,0.35100561020446797,5000,5000,0.251537031317031,2980,0.43117890495644107,0.35499603488313725,0.6450039651168628,0.464,0.1796418736394101,0.6834254264831543,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11470,0,8530,0,0,80,5,1000,707,edf_dynamic_reservation,5000,2310,0.462,0.6099616390583664,0.3498129999999731,0.3703592000000007,11470,0.3519271631902785,5000,5000,0.26742891272008573,2980,0.4531961998886177,0.35343842520938956,0.6465615747906104,0.44,0.18576728716853197,0.6935679912567139,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11470,0,8530,0,0,80,5,1000,808,edf_dynamic_reservation,5000,2360,0.472,0.610281691368743,0.3499965499999741,0.3634752000000007,11470,0.3526849962222879,5000,5000,0.2524640619212181,2980,0.43050216993298435,0.36349303180476245,0.6365069681952376,0.446,0.17803810801176623,0.6860818862915039,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11410,0,8590,0,0,80,5,1000,909,edf_dynamic_reservation,5000,2410,0.482,0.6104600350569239,0.3482674499999751,0.3565912000000007,11410,0.35167796336560986,5000,5000,0.2584537107305263,2980,0.44155170540554023,0.3672289211444957,0.6327710788555043,0.452,0.18309799467501392,0.657604455947876,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,20000,11380,0,8620,0,0,80,5,1000,1010,edf_dynamic_reservation,5000,2450,0.49,0.6109684534270226,0.34764104999997586,0.3510840000000007,11380,0.3490219346008216,5000,5000,0.25239638289650035,2960,0.4322949989892008,0.38071485192404814,0.6192851480759518,0.452,0.17989861609270047,0.6419694423675537,periodic,1.0,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,11348,0,12652,0,0,80,6,1000,101,edf_dynamic_reservation,6000,3448,0.5746666666666667,0.6107645047585046,0.28878981666664627,0.29279946666666723,11348,0.2904138021693118,6000,6000,0.21666479655743504,2952,0.447841352513911,0.30682860905656706,0.6931713909434329,0.544,0.23117655595647596,0.8159976005554199,periodic,1.0,,,,,,,,,,,,
