cooling_enabled,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,period_ms,lines,epochs,seed,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,plant_thermal_response_factor,plant_ambient_c,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,total_mandatory,mandatory_pre_execution_rejections,mandatory_rejection_ratio,admitted_mandatory_deadline_violations,admitted_mandatory_violation_ratio,peak_modeled_temperature,mean_voltage,completed_l1,completed_l2,completed_l3,completed_l4,completed_l5,dispatches,cooling_branch_dispatches,cooling_branch_rate,cooling_locally_decreasing_dispatches,cooling_locally_decreasing_rate,cooling_mean_planned_delta_c,cooling_total_iit_celsius_seconds,total_iit_celsius_seconds,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds
False,16000,0,6000,0,0,10000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,2590073cdb4ae245d599e4559899ca065f4b0c004255bf6487c5839fc39ff574,80,4,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.99999375193675,0.805973000000129,6000,0,0,0,4000,10000,0,0.0,0,0.0,0.0,0,0.0,0.6227599999999719,0.3892249999999824,0.6884000000000013,10000,0.4524789267042146,4000,4000,0.24543632331518456,3144,0.38000680049964086,0.35475683377855893,0.6452431662214411,0.386,0.1345704771844563,1.5418422222137451
False,16000,0,6000,0,0,10000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e35a562238ec3870a9a013c614963bf8ca648d69a0c80181e91b018cfc024ad7,80,4,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.99999375193675,0.805973000000129,6000,0,0,0,4000,10000,0,0.0,0,0.0,0.0,0,0.0,0.6227599999999719,0.3892249999999824,0.6884000000000013,10000,0.4528674404121633,4000,4000,0.24545578854961567,3120,0.3817641221305438,0.3697415012515196,0.6302584987484804,0.382,0.13630833358092811,1.5653281211853027
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,45eb76c897f21dc7a0136a687273c298615917ede9e09dbe7809bb9f530ef894,80,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.2739284258481554,6000,6000,0.12210689249399835,3120,0.3506638163810121,0.16494811965429423,0.8350518803457058,0.652,0.2285569238870137,2.2042839527130127
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,7f83d228118d10a654b32668031fe7abf2a5825a1544ee9b456a3310af8d30e4,80,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.27372604325582,6000,6000,0.1194884628006864,3096,0.34949092046549884,0.14847044411534374,0.8515295558846563,0.66,0.23000245766481245,2.2013916969299316
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,515745136768a67a3abb9394e004eaef57cbdee7f515a6a1b96b9ac4e6105766,80,6,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.2734772418739247,6000,6000,0.12004132233628671,3076,0.35346688692391665,0.15021568350918846,0.8497843164908115,0.6586666666666666,0.23342556458762992,2.2257497310638428
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,99a1cb682e7d9e62678c54df91e4ef9c304c8ac85047546787d7af81e6c80e47,80,6,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.2730411628195178,6000,6000,0.12104251648713983,3056,0.35478138953895605,0.15818987792473563,0.8418101220752644,0.6606666666666666,0.23373887305181623,2.230433702468872
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,da898d98cd49d0aaec7172413cdd79bcd4b6f1a492875c77f358bd67bc12f1d7,80,6,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.27356343597400373,6000,6000,0.11739859004842276,3096,0.3475813952748944,0.15813116292812596,0.8418688370718741,0.6633333333333333,0.23018280522647164,2.2376675605773926
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,1cf30a5ca9221dc871344625ec98c9295318b54b2419b1e31af3a12266cb9c26,80,6,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.27322007061975184,6000,6000,0.12311839796486468,3136,0.3597836073367961,0.14812474823918892,0.851875251760811,0.646,0.23666520937193142,2.204695463180542
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,e238eb070194bbb8de864dc689dea5198d6a0dac3361b7c0da37d930fb4623c5,80,6,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.2729754035233425,6000,6000,0.1229174776303292,3108,0.35394155898614016,0.158939572542186,0.841060427457814,0.652,0.23102408135581096,2.18825364112854
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,00accd180388af339ef2da7122461ae1ccd65f6294ac2969003246e6e6ec7ee1,80,6,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.2731430142653728,6000,6000,0.12354578555651953,3104,0.3598893239872181,0.16012049405331383,0.8398795059466861,0.6473333333333333,0.2363435384306986,2.2362377643585205
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,b48aa3c0faf7f87ce30d4b0cc235ca718d258755a19c163e3c382a67fba3619e,80,6,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.27336690389489,6000,6000,0.11922395711640169,3108,0.349222519210387,0.14972640102925164,0.8502735989707484,0.6606666666666666,0.2299985620939853,2.2526421546936035
False,24000,1000,15000,0,0,8000,0,0,6000,6000,1000,0,0,5000,0,0.16666666666666666,0.0,0.16666666666666666,6f970ade35f55c8d6e04ed1db4209dccaa81a80d8b93c726c62ae0fec64c18d2,80,6,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,6000,1000,0.16666666666666666,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.21579166666666683,0.5736666666666678,8000,0.2731805968995871,6000,6000,0.11851373235801128,3088,0.35444256741789315,0.14826185064119277,0.8517381493588072,0.6513333333333333,0.23592883505988188,2.2613797187805176
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,7a501234cad18ea5af4251e2160486186061782a1ad7603d3febee572c091b81,80,8,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.20749701674442356,8000,8000,0.08608769503841161,3288,0.3365281472825579,0.10283347803269208,0.897166521967308,0.739,0.2504404522441463,3.112889528274536
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,17be6132b367a63499bfc088515c3a6d76ed2f0f42d3abe5bac44eb6c20ef186,80,8,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.20661560473053578,8000,8000,0.08514846434015687,3256,0.33097544398702516,0.10163759614924138,0.8983624038507586,0.75,0.24582697964686828,3.107861042022705
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,52b8340e5f7046dd9e362e913d8ce9df3cf8a7a4083eff9836f23c5e0699c7c7,80,8,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.20647902039858684,8000,8000,0.08846269350929527,3256,0.3428920583469355,0.11182177687845196,0.888178223121548,0.74,0.2544293648376402,3.1020987033843994
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,8cf13208e45b5a73bd8256126272013e7c2f499d11b17f202ff55653e83728de,80,8,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.20662584858703015,8000,8000,0.08336321093153176,3200,0.3310367545872204,0.10241178511366297,0.897588214886337,0.752,0.24767354365568867,3.1165404319763184
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,e49863585787dc8d6adf0c3a33f8a424fe92694f918e9c6ae976873421b6cf6d,80,8,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.2069183457861538,8000,8000,0.0874269241231559,3264,0.3415881457788011,0.10976919731049598,0.890230802689504,0.738,0.2541612216556452,3.1160247325897217
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,05d20eb5a802f747490f778a8a85c44e4467af828c0b59434f6179b374eb15fe,80,8,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.20657461759983325,8000,8000,0.08791325972017425,3304,0.3380825446870785,0.10367513291858071,0.8963248670814192,0.742,0.25016928496690427,3.061177968978882
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,6c813477be8f1fee98f27f93b0f7f6a383aa1828b15c1f33335435e78de780ca,80,8,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.2063222491242791,8000,8000,0.09079283546332463,3328,0.3378836776778607,0.10816592346998871,0.8918340765300112,0.732,0.2470908422145361,3.1143176555633545
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,4ce802a63783de16b9d8e881d2c970de83bf7842dc9add60ab1d0486ec5b844d,80,8,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.20586574140517364,8000,8000,0.09102420752274144,3336,0.347879595859441,0.10607897213752233,0.8939210278624776,0.728,0.2568553883366996,3.1583199501037598
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,ffe4bd13a18de520dc56c39b16082bd6171585580529f01d764ce69edf44d53a,80,8,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.20675571441170568,8000,8000,0.09434710010201279,3280,0.35295298178544765,0.11354118936690918,0.8864588106330908,0.728,0.25860588168343485,3.0794992446899414
False,32000,3000,21000,0,0,8000,0,0,8000,8000,3000,0,0,5000,0,0.375,0.0,0.375,52aea5ef2563a74c2c68d298a8c0b0a554317c86659cc32cc911a2ee24720539,80,8,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,8000,3000,0.375,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.16184375000000012,0.43025000000000085,8000,0.20661276711573207,8000,8000,0.08717878635946347,3176,0.3478624972898797,0.11131522608996616,0.8886847739100339,0.736,0.26068371093041626,3.0795114040374756
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,133f5bf8a761030170491f2af814dd2d4eefc43fd44226549b4597e90ae3e16e,80,10,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.16732752255808767,10000,10000,0.06526516139914923,3300,0.33134060985525887,0.06484591929262414,0.9351540807073758,0.796,0.26607544845610964,4.193755865097046
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,bcb5ad6c4d8357c0b23a5a2f41eb1844ea0d9a4d8b96ab085fce54ff861e3796,80,10,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.16862857750438537,10000,10000,0.06870775463736503,3420,0.3369867918357058,0.0801247868146944,0.9198752131853056,0.794,0.2682790371983408,4.1859190464019775
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,b9906c74fa22526fdb9421db4e0a136f5b35dda62144202272e1b2fb7eb3ee05,80,10,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.16663375811754966,10000,10000,0.06519204902595517,3360,0.31868726270773995,0.08000114737400955,0.9199988526259905,0.796,0.2534952136817848,4.135838270187378
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,4be7c77c3580d302bfbbab1a74da093239744ca48c1423a592082530b156b299,80,10,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.1658025770895636,10000,10000,0.0701232818852688,3540,0.322346504826026,0.09209242526263696,0.907907574737363,0.786,0.2522232229407572,4.228715419769287
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,4db1b662e2febca3882659a0895fcc9053b7ecf17016043e6c92c9cd3aee77c3,80,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.16645508795099867,10000,10000,0.0723584038313341,3500,0.3427796232051574,0.079633773382588,0.920366226617412,0.782,0.27042121937382335,4.157128572463989
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,5fdaf40c63b8ece96226fb3c1a263b7ed04ecbce59a5754c4549e82bcf1be08a,80,10,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.16636741373669145,10000,10000,0.06663358814188157,3420,0.3138633060970138,0.06826306615427186,0.9317369338457282,0.792,0.2472297179551322,4.137424468994141
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,eae8fd0eb897771ef13d9086f70c4d2130c44f394d28c2c2fbd504ca3c762a70,80,10,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.16590366786549396,10000,10000,0.06806751821096088,3400,0.3275625184131889,0.07777250524251834,0.9222274947574817,0.79,0.25949500020222804,4.191350221633911
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,936cb0481ba07a2658e7d60ca0f64e72c1c2658296229a064ab933e668a47d8f,80,10,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.16683836154726872,10000,10000,0.07206099818564297,3400,0.34596970704670993,0.07967581079242084,0.9203241892075792,0.782,0.27390870886106694,4.16888689994812
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,b1598eed9e2983da5fd0780e1389d71ece3f2c07bfafe359fd5294e50e0c3800,80,10,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.16678252512675312,10000,10000,0.06964925150972898,3420,0.3376101697337563,0.07114361784334734,0.9288563821566527,0.784,0.26796091822402734,4.193014621734619
False,40000,5000,27000,0,0,8000,0,0,10000,10000,5000,0,0,5000,0,0.5,0.0,0.5,71e5ae3247bc9a03654dfebe0d36ff14874fd8c26dcda243f8af0879ce028883,80,10,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,10000,5000,0.5,0,0.0,59.99982601818884,0.8052575000001128,3000,0,0,0,5000,8000,0,0.0,0,0.0,0.0,0,0.0,0.6473750000000005,0.1294750000000001,0.34420000000000067,8000,0.1669433831065205,10000,10000,0.06895269476941777,3320,0.3376728207102671,0.08315016150195874,0.9168498384980412,0.792,0.2687201259408493,4.190004348754883
False,16000,0,2000,0,0,14000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,5f94118a7d3e90192598c144eb4882652a3061a1912ed5a940883915afa1a0af,100,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.9998894858132,0.8092635714284964,9171,829,0,0,4000,14000,0,0.0,0,0.0,0.0,0,0.0,0.6125842642856355,0.536011231249931,0.6884000000000013,14000,0.5680181342535962,4000,4000,0.3714109879757091,3664,0.4232490796690905,0.5751784261375097,0.4248215738624903,0.172,0.05183809169338138,1.7841081619262695
False,16000,0,2000,0,0,14000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,5f60743f4251cc1f57f4eed09143bff61175f797b109b1f7a6707e9bdbab9e8c,100,4,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.99977412384632,0.8093614285713522,9218,782,0,0,4000,14000,0,0.0,0,0.0,0.0,0,0.0,0.612452328571349,0.5358957874999304,0.6884000000000013,14000,0.5676472412695251,4000,4000,0.3743258248444773,3696,0.4219869877942428,0.580409363594004,0.41959063640599603,0.166,0.04766116294976552,1.7672977447509766
False,16000,0,2000,0,0,14000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,93d78bf2192fb5f1a1477dec0382df9346d3e26750a92867a9a5c128cded5745,100,4,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.999942966995654,0.8091778571427812,9183,817,0,0,4000,14000,0,0.0,0,0.0,0.0,0,0.0,0.6125505785713496,0.5359817562499309,0.6884000000000013,14000,0.5674859028309841,4000,4000,0.3748238254613168,3696,0.42544633887153427,0.5766081926295892,0.4233918073704108,0.16,0.05062251341021745,1.7649779319763184
False,16000,0,2000,0,0,14000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,1e22bb3d1f755a25ecb70d0ab714e74d2154df0e7ff1438885da29f1f2f52a47,100,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.99998485292726,0.809560714285637,9244,756,0,0,4000,14000,0,0.0,0,0.0,0.0,0,0.0,0.6123793428570632,0.5358319249999303,0.6884000000000013,14000,0.5676477005614158,4000,4000,0.37928799061148466,3712,0.4300932084111001,0.5770121329855933,0.4229878670144067,0.148,0.05080521779961544,1.7430877685546875
False,16000,0,2000,0,0,14000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,2850d7cfa9dd669a11d9a18ab095b1b73306276dffe22806240405b6a99f1dbc,100,4,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.99971513960691,0.8091978571427809,9180,820,0,0,4000,14000,0,0.0,0,0.0,0.0,0,0.0,0.612558999999921,0.5359891249999309,0.6884000000000013,14000,0.5671412726052302,4000,4000,0.3739605945338042,3680,0.42384903532641677,0.5783269663142695,0.4216730336857305,0.168,0.049888440792612565,1.773604154586792
False,16000,0,2000,0,0,14000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,821818fc4a76ed845c5d6e95d143beec70dbb2f046705cf5fe53fa808c30e1e5,100,4,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.99993892305791,0.8093707142856383,9212,788,0,0,4000,14000,0,0.0,0,0.0,0.0,0,0.0,0.612469171428492,0.5359105249999305,0.6884000000000013,14000,0.5674336837148845,4000,4000,0.375654251821996,3736,0.4227874843837675,0.5744604931185997,0.4255395068814003,0.16,0.04713323256177149,1.7987957000732422
False,16000,0,2000,0,0,14000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f6928467f99c60a3dffbcf03d262bf5e3188089123a36f34b70efbac5c05e1bf,100,4,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,False,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.0,59.99999978898316,0.8090742857142098,9148,852,0,0,4000,14000,0,0.0,0,0.0,0.0,0,0.0,0.6126488285713501,0.5360677249999314,0.6884000000000013,14000,0.5674254072468515,4000,4000,0.3802124396614146,3712,0.42792781172236877,0.5971884617860574,0.40281153821394255,0.162,0.047715372060954164,1.7985918521881104
