configuration,total_regions,completed,expired_waiting,admission_infeasible,deadline_misses,thermal_violations,period_ms,lines,epochs,seed,scheduler,total_mandatory,missed_mandatory,mandatory_dmr,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds,release_mode,wcet_scale,mandatory_infeasible,optional_skipped,dispatch_infeasible,budget_mode,network_mode,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count
EDF-Dynamic-Reservation,20000,9710,0,10290,0,0,70,5,1000,404,edf_dynamic_reservation,5000,3100,0.62,0.6159731204943136,0.2990549499999893,0.2615920000000005,9710,0.2936804804380496,5000,5000,0.24008771233420226,2760,0.4511847144352846,0.3459846154619693,0.6540153845380308,0.496,0.21109700210108231,0.5091252326965332,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,9720,0,10280,0,0,70,5,1000,505,edf_dynamic_reservation,5000,3010,0.602,0.6156766460905135,0.29921884999998954,0.27398320000000054,9720,0.2946720863488586,5000,5000,0.23194798746449818,2760,0.4350214382705552,0.3440877391629824,0.6559122608370176,0.494,0.20307345080605704,0.5224254131317139,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,9760,0,10240,0,0,70,5,1000,606,edf_dynamic_reservation,5000,3010,0.602,0.615221618852437,0.3002281499999892,0.27398320000000054,9760,0.29691977557341515,5000,5000,0.22868138182610884,2770,0.42730265114659394,0.2889609514500063,0.7110390485499938,0.498,0.1986212693204851,0.5192594528198242,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,9680,0,10320,0,0,70,5,1000,707,edf_dynamic_reservation,5000,3090,0.618,0.6159094008264242,0.2981001499999893,0.2629688000000005,9680,0.2939265925899515,5000,5000,0.22920661816660645,2700,0.43536484534908787,0.31549809673566326,0.6845019032643367,0.514,0.20615822718248142,0.5519735813140869,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,9740,0,10260,0,0,70,5,1000,808,edf_dynamic_reservation,5000,3090,0.618,0.615578439425028,0.29978669999998864,0.2629688000000005,9740,0.29481137497716076,5000,5000,0.22605362705505336,2800,0.4294102996287784,0.31834353482358424,0.6816564651764158,0.5,0.20335667257372506,0.5770003795623779,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,9740,0,10260,0,0,70,5,1000,909,edf_dynamic_reservation,5000,3060,0.612,0.6158276180697926,0.299908049999989,0.26709920000000054,9740,0.2958269026292268,5000,5000,0.2275002766849227,2710,0.42999560580093493,0.32158519610575326,0.6784148038942468,0.506,0.20249532911601223,0.5117628574371338,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,9700,0,10300,0,0,70,5,1000,1010,edf_dynamic_reservation,5000,3020,0.604,0.615865051546369,0.29869454999998896,0.2726064000000005,9700,0.29557684509027726,5000,5000,0.2228352523055214,2730,0.4225659458517618,0.32899902910068546,0.6710009708993145,0.504,0.19973069354624043,0.5210254192352295,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9836,0,14164,0,0,70,6,1000,101,edf_dynamic_reservation,6000,4036,0.6726666666666666,0.6146048393655733,0.2518855499999908,0.22533626666666712,9836,0.24841972820974695,6000,6000,0.1972884924069952,2780,0.44147236743396706,0.2741341097230798,0.7258658902769202,0.5786666666666667,0.24418387502697186,0.655393123626709,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9844,0,14156,0,0,70,6,1000,202,edf_dynamic_reservation,6000,4028,0.6713333333333333,0.6145377082486554,0.2520628833333235,0.22625413333333377,9844,0.2489460162032037,6000,6000,0.19497818171389641,2812,0.43222500370156686,0.27838315769251765,0.7216168423074824,0.578,0.23724682198767044,0.6586956977844238,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9800,0,14200,0,0,70,6,1000,303,edf_dynamic_reservation,6000,4108,0.6846666666666666,0.6149875102040593,0.25111989999999085,0.21707546666666708,9800,0.2472400297362843,6000,6000,0.19656522667283938,2764,0.44436925533791344,0.277053346819374,0.722946653180626,0.5793333333333334,0.24780402866507406,0.6610634326934814,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9852,0,14148,0,0,70,6,1000,404,edf_dynamic_reservation,6000,4072,0.6786666666666666,0.6146934226552743,0.2523316499999901,0.22120586666666708,9852,0.24825087026969656,6000,6000,0.19831670394881243,2788,0.443504775393771,0.279009817328771,0.720990182671229,0.5746666666666667,0.24518807144495855,0.6545369625091553,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9732,0,14268,0,0,70,6,1000,505,edf_dynamic_reservation,6000,4024,0.6706666666666666,0.6154013563501628,0.24954524999999103,0.2267130666666671,9732,0.24606426448163962,6000,6000,0.19336265726160135,2752,0.43954077012840775,0.26914861029406045,0.7308513897059395,0.5826666666666667,0.2461781128668064,0.6477451324462891,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9760,0,14240,0,0,70,6,1000,606,edf_dynamic_reservation,6000,4032,0.672,0.6152625409835836,0.2502067666666573,0.22579520000000045,9760,0.2466638825260606,6000,6000,0.19757323157866158,2796,0.4396976769449192,0.2758471204360527,0.7241528795639474,0.5766666666666667,0.2421244453662576,0.6425685882568359,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9736,0,14264,0,0,70,6,1000,707,edf_dynamic_reservation,6000,4056,0.676,0.6155450287592211,0.24970609999999072,0.22304160000000042,9736,0.24541080898600623,6000,6000,0.1964341533415297,2744,0.4466348539331975,0.2789038720658197,0.7210961279341803,0.58,0.2502007005916678,0.6548910140991211,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9756,0,14244,0,0,70,6,1000,808,edf_dynamic_reservation,6000,4056,0.676,0.615283722837205,0.25011283333332385,0.22304160000000042,9756,0.2465581850299325,6000,6000,0.1939904487981842,2764,0.43828160890651413,0.2679924716219321,0.7320075283780678,0.58,0.24429116010832994,0.6609001159667969,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9924,0,14076,0,0,70,6,1000,909,edf_dynamic_reservation,6000,4032,0.672,0.6138729947601531,0.2538364833333233,0.22579520000000045,9924,0.25025147612534376,6000,6000,0.19860471738001556,2800,0.4399127097913604,0.2775834577901681,0.7224165422098319,0.5753333333333334,0.24130799241134482,0.66678786277771,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,24000,9856,0,14144,0,0,70,6,1000,1010,edf_dynamic_reservation,6000,4020,0.67,0.6144750405843918,0.2523444166666569,0.22717200000000043,9856,0.24810759537987423,6000,6000,0.19565132410498184,2788,0.43563308681837726,0.2743708380388444,0.7256291619611557,0.5806666666666667,0.2399817627133954,0.6546306610107422,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9798,0,18202,0,0,70,7,1000,101,edf_dynamic_reservation,7000,5042,0.7202857142857143,0.6150750765462109,0.21523234285713477,0.19255531428571465,9798,0.21224707905251447,7000,7000,0.16819202054455537,2772,0.44116959188809857,0.2352782724042291,0.764721727595771,0.6388571428571429,0.27297757134354317,0.7984700202941895,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9772,0,18228,0,0,70,7,1000,202,edf_dynamic_reservation,7000,5038,0.7197142857142858,0.6151927957429161,0.2147022857142777,0.19294868571428608,9772,0.21160937769565993,7000,7000,0.16680692918334453,2786,0.43717121517082913,0.23367784815845,0.76632215184155,0.6402857142857142,0.27036428598748463,0.7890198230743408,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9768,0,18232,0,0,70,7,1000,303,edf_dynamic_reservation,7000,5066,0.7237142857142858,0.6153472358722134,0.21466827857142073,0.1901950857142861,9768,0.21152629631174466,7000,7000,0.1688653387588853,2766,0.4428816613522375,0.23568002993534587,0.7643199700646541,0.6397142857142857,0.2740163225933522,0.7936136722564697,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9766,0,18234,0,0,70,7,1000,404,edf_dynamic_reservation,7000,5050,0.7214285714285714,0.6153960065533259,0.2146413357142779,0.1917685714285718,9766,0.21126644182956533,7000,7000,0.1687677570888879,2760,0.44448841577283116,0.23573323022039483,0.7642667697796052,0.6394285714285715,0.27572065868394324,0.8188266754150391,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9788,0,18212,0,0,70,7,1000,505,edf_dynamic_reservation,7000,5034,0.7191428571428572,0.6149108500204106,0.21495526428570635,0.19334205714285752,9788,0.21179111906459608,7000,7000,0.16744316767806844,2762,0.44018349403553736,0.23431065836624468,0.7656893416337553,0.6402857142857142,0.2727403263574689,0.7932400703430176,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9774,0,18226,0,0,70,7,1000,606,edf_dynamic_reservation,7000,5048,0.7211428571428572,0.6152046245139935,0.21475035714284899,0.1919652571428575,9774,0.2118599871216808,7000,7000,0.16662079719323022,2774,0.4369942492001543,0.23441452727160478,0.7655854727283953,0.6397142857142857,0.2703734520069241,0.7927155494689941,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9768,0,18232,0,0,70,7,1000,707,edf_dynamic_reservation,7000,5066,0.7237142857142858,0.6152573095822863,0.21463690714284903,0.1901950857142861,9768,0.21126138488525173,7000,7000,0.16766498574383512,2750,0.4432763531451297,0.23525519304196793,0.764744806958032,0.6397142857142857,0.27561136740129455,0.7981576919555664,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9780,0,18220,0,0,70,7,1000,808,edf_dynamic_reservation,7000,5048,0.7211428571428572,0.6151583026584629,0.21486600714284887,0.1919652571428575,9780,0.21169295255765416,7000,7000,0.1682938746529267,2780,0.4419988148103637,0.23385148503391082,0.7661485149660892,0.6374285714285715,0.27370494015743696,0.8000204563140869,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9784,0,18216,0,0,70,7,1000,909,edf_dynamic_reservation,7000,5052,0.7217142857142858,0.6150715453801893,0.2149235714285633,0.1915718857142861,9784,0.2118237126746475,7000,7000,0.16702177307105032,2758,0.4399709551244486,0.2345544753432752,0.7654455246567248,0.6408571428571429,0.2729491820533983,0.8060643672943115,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,28000,9792,0,18208,0,0,70,7,1000,1010,edf_dynamic_reservation,7000,5034,0.7191428571428572,0.6151062908496497,0.21511145714284893,0.19334205714285752,9792,0.21200285103781485,7000,7000,0.16842824270301895,2774,0.4412836370962478,0.23499883549309653,0.7650011645069035,0.6388571428571429,0.2728553943932288,0.7930600643157959,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9888,0,22112,0,0,70,8,1000,101,edf_dynamic_reservation,8000,6048,0.756,0.6140987864077432,0.18975652499999265,0.16796960000000033,9888,0.1865587021468188,8000,8000,0.14872456058504663,2832,0.4349508562853932,0.21723144751040036,0.7827685524895996,0.684,0.2862262957003466,0.9437522888183594,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9928,0,22072,0,0,70,8,1000,202,edf_dynamic_reservation,8000,6000,0.75,0.6138127316679857,0.19043539999999257,0.17210000000000034,9928,0.18853828192793187,8000,8000,0.14753817972348254,2816,0.43509624690522897,0.2127916376217014,0.7872083623782986,0.675,0.2875580671817464,0.9394447803497314,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9856,0,22144,0,0,70,8,1000,303,edf_dynamic_reservation,8000,6096,0.762,0.6144597402597177,0.18925359999999308,0.16383920000000032,9856,0.18647046229685357,8000,8000,0.14753285916200048,2744,0.4419520326563815,0.21356706298052983,0.7864329370194701,0.686,0.294419173494381,0.9400582313537598,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9816,0,22184,0,0,70,8,1000,404,edf_dynamic_reservation,8000,6040,0.755,0.6150946210268705,0.18868027499999251,0.16865800000000034,9816,0.1858043278189202,8000,8000,0.15052928367238694,2776,0.44992838863777646,0.21794950416875103,0.782050495831249,0.681,0.2993991049653895,0.945777177810669,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9760,0,22240,0,0,70,8,1000,505,edf_dynamic_reservation,8000,6016,0.752,0.6151589344262062,0.18762347499999288,0.17072320000000032,9760,0.18461648620712984,8000,8000,0.1465275221779668,2760,0.4414045910332534,0.212374766640859,0.787625233359141,0.691,0.29487706885528664,0.9463274478912354,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9856,0,22144,0,0,70,8,1000,606,edf_dynamic_reservation,8000,6048,0.756,0.6141157467532239,0.18914764999999295,0.16796960000000033,9856,0.1860223637992755,8000,8000,0.1515271837125709,2824,0.4431822942843143,0.2325104386719113,0.7674895613280888,0.682,0.2916551105717434,0.9415395259857178,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9656,0,22344,0,0,70,8,1000,707,edf_dynamic_reservation,8000,6048,0.756,0.6160864954432259,0.1859040999999934,0.16796960000000033,9656,0.18252887269848153,8000,8000,0.14802051625554494,2752,0.4525546047964418,0.20886596174051691,0.7911340382594831,0.682,0.3045340885408968,0.9554157257080078,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9736,0,22264,0,0,70,8,1000,808,edf_dynamic_reservation,8000,6088,0.761,0.6155709942481279,0.18728747499999293,0.16452760000000033,9736,0.18449325012995527,8000,8000,0.14602281650110757,2728,0.4460189885815515,0.1962387480896676,0.8037612519103324,0.687,0.29999617208044393,0.9423463344573975,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9976,0,22024,0,0,70,8,1000,909,edf_dynamic_reservation,8000,6008,0.751,0.6133684041699837,0.19121759999999244,0.17141160000000033,9976,0.1888823563468162,8000,8000,0.143282753546815,2784,0.42749583070889124,0.20890676275594292,0.7910932372440571,0.683,0.2842130771620762,0.9649498462677002,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,32000,9784,0,22216,0,0,70,8,1000,1010,edf_dynamic_reservation,8000,6040,0.755,0.6153342600163293,0.18813844999999269,0.16865800000000034,9784,0.1842538755925339,8000,8000,0.15079565173514412,2784,0.44851582807967405,0.204637204377067,0.795362795622933,0.686,0.29772017634452996,0.956995964050293,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9798,0,26202,0,0,70,9,1000,101,edf_dynamic_reservation,9000,7042,0.7824444444444445,0.6150750765462107,0.16740293333332704,0.14976524444444472,9798,0.1650810614852896,9000,9000,0.1308160159790989,2772,0.4411695918880988,0.18299421186995596,0.8170057881300441,0.7191111111111111,0.3103535759089999,1.1040947437286377,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9772,0,26228,0,0,70,9,1000,202,edf_dynamic_reservation,9000,7038,0.782,0.6151927957429166,0.1669906666666606,0.1500712000000003,9772,0.16458507154107016,9000,9000,0.12973872269815673,2786,0.4371712151708281,0.1817494374565722,0.8182505625434278,0.7202222222222222,0.30743249247267135,1.0958747863769531,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9768,0,26232,0,0,70,9,1000,303,edf_dynamic_reservation,9000,7066,0.7851111111111111,0.6153472358722127,0.1669642166666604,0.1479295111111114,9768,0.16452045268691334,9000,9000,0.13133970792357705,2766,0.4428816613522372,0.18330668994971347,0.8166933100502866,0.7197777777777777,0.3115419534286602,1.1110491752624512,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9766,0,26234,0,0,70,9,1000,404,edf_dynamic_reservation,9000,7050,0.7833333333333333,0.615396006553325,0.16694326111110477,0.1491533333333336,9766,0.164318343645218,9000,9000,0.13126381106913512,2760,0.44448841577283166,0.18334806794919598,0.816651932050804,0.7195555555555555,0.3132246047036965,1.1330957412719727,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9788,0,26212,0,0,70,9,1000,505,edf_dynamic_reservation,9000,7034,0.7815555555555556,0.6149108500204101,0.1671874277777715,0.15037715555555584,9788,0.16472642593913167,9000,9000,0.13023357486072015,2762,0.4401834940355383,0.18224162317374587,0.8177583768262542,0.7202222222222222,0.3099499191748182,1.1136116981506348,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9774,0,26226,0,0,70,9,1000,606,edf_dynamic_reservation,9000,7048,0.7831111111111111,0.6152046245139942,0.16702805555554942,0.1493063111111114,9774,0.16477998998353025,9000,9000,0.1295939533725126,2774,0.4369942492001553,0.18232241010013706,0.8176775898998629,0.7197777777777777,0.3074002958276427,1.0885534286499023,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9768,0,26232,0,0,70,9,1000,707,edf_dynamic_reservation,9000,7066,0.7851111111111111,0.6152573095822866,0.16693981666666044,0.1479295111111114,9768,0.16431441046630776,9000,9000,0.1304061000229832,2750,0.4432763531451302,0.18297626125486394,0.817023738745136,0.7197777777777777,0.312870253122147,1.1029629707336426,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9780,0,26220,0,0,70,9,1000,808,edf_dynamic_reservation,9000,7048,0.7831111111111111,0.615158302658463,0.16711800555554915,0.1493063111111114,9780,0.16465007421150948,9000,9000,0.13089523584116516,2780,0.441998814810364,0.1818844883597084,0.8181155116402916,0.718,0.3111035789691988,1.1033058166503906,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9784,0,26216,0,0,70,9,1000,909,edf_dynamic_reservation,9000,7052,0.7835555555555556,0.6150715453801897,0.16716277777777155,0.14900035555555585,9784,0.1647517765247265,9000,9000,0.12990582349970564,2758,0.4399709551244477,0.18243125860032516,0.8175687413996748,0.7206666666666667,0.3100651316247421,1.1049675941467285,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,36000,9792,0,26208,0,0,70,9,1000,1010,edf_dynamic_reservation,9000,7034,0.7815555555555556,0.6151062908496499,0.16730891111110477,0.15037715555555584,9792,0.16489110636274668,9000,9000,0.13099974432457032,2774,0.4412836370962481,0.1827768720501862,0.8172231279498138,0.7191111111111111,0.3102838927716778,1.1015336513519287,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9720,0,30280,0,0,70,10,1000,101,edf_dynamic_reservation,10000,8020,0.802,0.6157170781892787,0.1496192499999947,0.13630320000000026,9720,0.1481042868210393,10000,10000,0.11169678008115841,2740,0.4255635247268742,0.1857439438723098,0.8142560561276901,0.756,0.3138667446457158,1.2645795345306396,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9960,0,30040,0,0,70,10,1000,202,edf_dynamic_reservation,10000,8160,0.816,0.6135313253011785,0.15276929999999345,0.12666560000000024,9960,0.14977244057621114,10000,10000,0.1133354063547194,2880,0.4035464933680211,0.12910859013039097,0.870891409869609,0.748,0.2902110870133017,1.2743489742279053,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9880,0,30120,0,0,70,10,1000,303,edf_dynamic_reservation,10000,8120,0.812,0.6145860323886393,0.1518027499999939,0.12941920000000026,9880,0.1504084953646705,10000,10000,0.12280736344642255,2780,0.4686977361518894,0.1729267376142748,0.8270732623857252,0.74,0.34589037270546685,1.289954662322998,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9800,0,30200,0,0,70,10,1000,404,edf_dynamic_reservation,10000,8120,0.812,0.6153230612244676,0.15075414999999454,0.12941920000000026,9800,0.14896570737981998,10000,10000,0.11547274566081282,2800,0.43037066782573713,0.16408173688026864,0.8359182631197314,0.754,0.3148979221649243,1.2781739234924316,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9760,0,30240,0,0,70,10,1000,505,edf_dynamic_reservation,10000,7920,0.792,0.6151813524589953,0.15010424999999483,0.1431872000000003,9760,0.1475886085898262,10000,10000,0.11908823380444025,2820,0.4388350716032512,0.17055722894669664,0.8294427710533033,0.742,0.31974683779881097,1.2765815258026123,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9880,0,30120,0,0,70,10,1000,606,edf_dynamic_reservation,10000,7920,0.792,0.6140291497975489,0.15166519999999456,0.1431872000000003,9880,0.15047607360366574,10000,10000,0.11232271335295811,2800,0.4106671200392025,0.16640492197073686,0.8335950780292631,0.754,0.2983444066862444,1.3282203674316406,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9720,0,30280,0,0,70,10,1000,707,edf_dynamic_reservation,10000,8160,0.816,0.6156537037036799,0.1496038499999942,0.12666560000000024,9720,0.14609052250479246,10000,10000,0.11762243439202462,2680,0.4478510628974155,0.17273864081184623,0.8272613591881538,0.754,0.33022862850539086,1.338904619216919,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9800,0,30200,0,0,70,10,1000,808,edf_dynamic_reservation,10000,8080,0.808,0.6150195918367105,0.15067979999999406,0.13217280000000026,9800,0.14829592100179953,10000,10000,0.1144436248696176,2800,0.43132385001139895,0.15897798319509207,0.841022016804908,0.75,0.3168802251417814,1.3127341270446777,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9900,0,30100,0,0,70,10,1000,909,edf_dynamic_reservation,10000,8040,0.804,0.6146418181817955,0.1521238499999944,0.13492640000000025,9900,0.1506441692805421,10000,10000,0.12149664931550151,2720,0.45679479119600896,0.17455218412781154,0.8254478158721885,0.746,0.33529814188050744,1.3002188205718994,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,40000,9880,0,30120,0,0,70,10,1000,1010,edf_dynamic_reservation,10000,8080,0.808,0.6142678137651568,0.15172414999999373,0.13217280000000026,9880,0.1494226254288277,10000,10000,0.11275411576524384,2740,0.41831207939026227,0.17677085267775416,0.8232291473222458,0.744,0.3055579636250184,1.3526697158813477,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11504,0,4496,0,0,80,4,1000,101,edf_dynamic_reservation,4000,1360,0.34,0.6098332406119148,0.4384700999999667,0.4543440000000009,11504,0.4397360946803343,4000,4000,0.321443487986354,2992,0.43476064074422227,0.5009226387195372,0.49907736128046276,0.296,0.11331715275786824,0.4341130256652832,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11496,0,4504,0,0,80,4,1000,202,edf_dynamic_reservation,4000,1376,0.344,0.6099940848990489,0.4382807499999667,0.4515904000000009,11496,0.4395185562741186,4000,4000,0.3274102159730802,3000,0.44137618427116027,0.48728083981842807,0.5127191601815719,0.292,0.11396596829808009,0.4240407943725586,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11464,0,4536,0,0,80,4,1000,303,edf_dynamic_reservation,4000,1416,0.354,0.6102714584786719,0.43725949999996844,0.4447064000000009,11464,0.4384370448636861,4000,4000,0.3161319045101112,2968,0.43154821979843433,0.5007439385146008,0.49925606148539925,0.302,0.11541631528832313,0.46109867095947266,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11568,0,4432,0,0,80,4,1000,404,edf_dynamic_reservation,4000,1328,0.332,0.6096677040110176,0.4407897499999657,0.4598512000000009,11568,0.4425557878553228,4000,4000,0.32777940747814743,3000,0.44106276509101805,0.49347665947002695,0.506523340529973,0.29,0.11328335761287062,0.4179971218109131,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11504,0,4496,0,0,80,4,1000,505,edf_dynamic_reservation,4000,1368,0.342,0.610015924895643,0.4386014499999673,0.4529672000000009,11504,0.4402213744621456,4000,4000,0.3299675714485397,2976,0.44670956450909555,0.5082917142369414,0.4917082857630586,0.302,0.11674199306055583,0.4302849769592285,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11448,0,4552,0,0,80,4,1000,606,edf_dynamic_reservation,4000,1392,0.348,0.6104605171208501,0.43678449999996827,0.44883680000000087,11448,0.4379421431790748,4000,4000,0.32618636404108425,2992,0.44089835959217905,0.5025868255911552,0.4974131744088448,0.298,0.11471199555109479,0.44565439224243164,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11488,0,4512,0,0,80,4,1000,707,edf_dynamic_reservation,4000,1352,0.338,0.6100704038996757,0.43803054999996716,0.4557208000000009,11488,0.4399485206195375,4000,4000,0.32192992943651094,2984,0.43494734972069354,0.5002827634008462,0.4997172365991538,0.304,0.1130174202841826,0.4235498905181885,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11456,0,4544,0,0,80,4,1000,808,edf_dynamic_reservation,4000,1344,0.336,0.6099349860334733,0.43671344999996686,0.45709760000000094,11456,0.4392022637209598,4000,4000,0.3200964262592955,2984,0.4326123832969354,0.4631615874348039,0.5368384125651962,0.306,0.11251595703763989,0.4301445484161377,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11520,0,4480,0,0,80,4,1000,909,edf_dynamic_reservation,4000,1368,0.342,0.6100836111110658,0.43926019999996735,0.4529672000000009,11520,0.4411025915808807,4000,4000,0.3192383315261787,2992,0.4327848011729287,0.4813093845385253,0.5186906154614748,0.294,0.11354646964675003,0.42409229278564453,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,16000,11568,0,4432,0,0,80,4,1000,1010,edf_dynamic_reservation,4000,1304,0.326,0.6094535269709069,0.44063489999996575,0.46398160000000094,11568,0.443126839007456,4000,4000,0.3329957732269704,3000,0.4480379684636415,0.46829806435861504,0.531701935641385,0.298,0.11504219523667114,0.42080187797546387,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,11440,0,8560,0,0,80,5,1000,101,edf_dynamic_reservation,5000,2370,0.474,0.6103680944055497,0.34913054999997445,0.3620984000000007,11440,0.3502608854768846,5000,5000,0.2516893896249746,2990,0.4245270605975852,0.3962700123829021,0.6037299876170978,0.44,0.1728376709726106,0.5674948692321777,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,11530,0,8470,0,0,80,5,1000,202,edf_dynamic_reservation,5000,2360,0.472,0.6098620121421914,0.3515854499999733,0.3634752000000007,11530,0.3532120643329883,5000,5000,0.24822293780756144,2990,0.4192723909046735,0.32731942851212875,0.6726805714878712,0.444,0.17104945309711206,0.5731546878814697,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,11620,0,8380,0,0,80,5,1000,303,edf_dynamic_reservation,5000,2310,0.462,0.6091840791737904,0.3539359499999722,0.3703592000000007,11620,0.3555951505974559,5000,5000,0.2556809954345109,3000,0.4307364743312493,0.39327167352000086,0.6067283264799992,0.434,0.1750554788967384,0.5718650817871094,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,11530,0,8470,0,0,80,5,1000,404,edf_dynamic_reservation,5000,2350,0.47,0.609716999132651,0.3515018499999733,0.36485200000000073,11530,0.3527891281437923,5000,5000,0.26340445991227673,3000,0.443219775157875,0.39758322809556274,0.6024167719044373,0.434,0.17981531524559824,0.5641515254974365,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,11500,0,8500,0,0,80,5,1000,505,edf_dynamic_reservation,5000,2350,0.47,0.6101776521738674,0.3508521499999738,0.36485200000000073,11500,0.3515589931364922,5000,5000,0.2545903862093515,2990,0.43068495024160247,0.3924700778128941,0.6075299221871059,0.436,0.176094564032251,0.5758423805236816,periodic,1.0,,,,,,,,,
EDF-Dynamic-Reservation,20000,11500,0,8500,0,0,80,5,1000,606,edf_dynamic_reservation,5000,2330,0.466,0.6098399999999541,0.3506579999999736,0.36760560000000075,11500,0.3525650330401675,5000,5000,0.2495909639602963,2990,0.4231236015314706,0.36591900248358666,0.6340809975164133,0.444,0.1735326375711743,0.5766644477844238,periodic,1.0,,,,,,,,,
